,writer,title
5619,블루3팀,막피..
5620,빽만두,월보독식 ㅋㅋ이어 왕턴제작.
5621,다엘아빠,명코 10상자 = 59만 명코
5622,중거리짱쌤,아니 저는 막피아니애오 인벤형들...
5623,멍멍꿀꿀이,막피이야기 하고 싶으면 여기와서 털고 끝내..
5624,지니야미,진영전 질문
5625,고립,막피도 체력이 있어야 한다
5626,닭백탕,스캔 버튼 위치 불편하지 않나요?
5627,간다간다뿅,아이패드로 겜하는분들
5628,중거리짱쌤,솔직히 막피하면 게임이 재미있어짐
5629,쏘이드링크,오늘 월드도 열렷으니 저도 막피좀 해볼게여
5630,댜블롯,스캔 ㅈㄴ 허접하네
5631,행복발전소,막피새끼들은 다 뒈져야함
5632,뭔데그래,명코10상자 =12만
5633,인덕원뽀삐,접속 고고
5634,깡냉이,접 ㄱㄱㄱ
5635,프로게임마,월보 2개나 놓쳤다..
5636,부산꾸레,만드라고 득템한형??
5637,리커트,뭐하러 막피 논란을 해서 이리 시끄럽냐....
5638,Zi존유저,뭔 월보타이밍에 점검이냐
5639,런run1,또 정검할꺼면 뭐하러 오픈한거야??
5640,지니님이다,아니 명코상자 10개말이되냐
5641,Zi존유저,이제 점심먹었으니 점검타이밍이냐?
5642,멍멍꿀꿀이,오늘 점검 욕나오면 아툰 1로 와라.
5643,솔샤인,1시까지 임시점검...
5644,Fung,케레1섭 라인분 계세요?
5645,이실로테,만드라고... 나만?
5646,멍멍꿀꿀이,똥이 황금색이라 해서 똥 아닌건 아니자나요
5647,김설현,클체시 우선순위 좀!
5648,조인범,부천사는 헬린이
5649,두림혁,불혹에 빠네를 알아버렸네
5650,오끼바리,아 이번 오림 패치 개좋다 진짜
5651,이스핀,헤헤..ㅠ
5652,감옥탈출,투사하다 지쳐서 ...보조하나 키울까하는데..
5653,국방부시설,무복 버그 인듯
5654,착취자김택진,만충석 라던충전석으로 바꿨다 굳 ?
5655,멍꿀멍멍,애들아 눕자 오림 팅긴거 초기화 해줘야한다
5656,고립,막피 사냥터 추천 해주세요
5657,사과사세요,점검후 아툰상자 패키지
5658,Zi존유저,만충석첨받아 뭐로바꿔?
5659,연애좀하세요,아처에서 오브로 바꾸면요
5660,깡냉이,연장점검 보상 들어왔습니다.
5661,만난지891일,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
5662,주댕이돌리,원래 무식한놈이 신념까지있으면 답이없는거임
5663,팻보이,게임 과 현실
5664,유튜브인문이,4/6패치 한줄설명
5665,풍류도우,엔시 이자식들 이거 한다고 연장한거냐?
5666,멍멍꿀꿀이,아 모르겠고 린m 지루하면 아툰1로 와라.
5667,민속떡집,아니 오림모야ㅅㅂ
5668,범죄소년,용던에 던져놓고 잤는데
5669,멍꿀멍멍,오림돌다 팅긴사람?
5670,깡냉이,오림 안됨 그리고 다시 점검한다고 공지나옴
5671,로켓단,가즈아!
5672,범죄소년,점검보상
5673,헬린이,오류가 많다네 미안해 그냥 더 점검하자
5674,성전샤,점검보상...
5675,만난지891일,나만 안돼 ?
5676,돌은녀석,오림 중간에 계속 접속이끊김
5677,나무가되자,우편에 아무것도 없네?
5678,봉그님,현문제점
5679,지니야미,접속됨ㄱㄱ
5680,범죄소년,오림 지금 안되네
5681,Zi존유저,하 더연장하면  이성을 잃을뻔했다
5682,성전샤,점검 이유 알아냄.
5683,ss789789,보상
5684,솔샤인,접속 됩니다 ㄱㄱㄱㄱ
5685,콘매니아,플레이스토어 업데이트 떴네
5686,그거주세용,내 인내심을 시험하지말아라
5687,범죄소년,아놔 나의 생활패턴 무너졌네
5688,칠용반떳움,형들 3주년 쿠폰 언제받나요?
5689,호뱀,현재 용옥사용중이 아니니 괜찮네
5690,돌프킴,정신좀 차려라!
5691,krudcjs,용옥 보상해줘야되는거 아닌가?
5692,무자본이다,점검은 그렇다 쳐도
5693,헬린이,아 점검 심하네 진짜
5694,Bryankim,이렇게 말도 안되게 연장하고
5695,팻보이,오림 전설템문제인가...
5696,splash1,이번에 케레 풀리는줄 알고 케레 계정 산 ..
5697,쮸따,다음 클래스 리부트+클체 예상 토론
5698,splash1,형님들 고객센터 문 열었나요?
5699,만난지891일,오늘 하면 안되는것
5700,미스테리그녀,인간 아니네
5701,깡냉이,린m 2년 넘게하면서 이렇게 오래한적 처음..
5702,부산꾸레,이거 이거 설마 엔씨에서 몰래
5703,착취자김택진,신캐 나오냐  시발 ㅋㅋㅋ
5704,중거리짱쌤,그냥 3주년 때 열어라 신케신섭 하면서
5705,노딜마법,연장요
5706,싸나,이거 보니까
5707,Fa2ry,연장했으니까
5708,쌩초보,역시 검중에 검은
5709,120307,누가보면 역대급 업데이트 하는줄알겠네ㅋㅋㅋ..
5710,돌은녀석,11시로 연장~
5711,만난지891일,11시요
5712,솔샤인,연장 11시다~~우와~~~
5713,Arips12,11시연장 ㅅㅅ
5714,약값도없다,갑자기 왜케 막피 얘기가 많엉..
5715,문군이다,맥북용 앱플레이어는 없나요
5716,나쎄,월보전엔 열어줘라
5717,뭔데그래,생각해보니 고번이있으면
5718,Hayannavi,3주년 이벤트 욕심..
5719,토니퍼거슨,점검 하는 날은
5720,깁미어허,점검보상 미소피아지급하라!!!!!!
5721,순백,점검 보상 예상.txt
5722,토니퍼거슨,점검 진짜 ㅋㅋ
5723,두림혁,눈썰미가읎어그러는데
5724,하레야,오림 확률 건드리나보네
5725,착취자김택진,점검 이정도면 잠수패치 확정이다
5726,그거주세용,수고가 많으십니다 nc직원여러분들
5727,시에라with,잠수패치하다가 뭐 잘못건드린듯?
5728,런run1,업데이트 몇개 없구만 내일 오픈하지??
5729,멍멍꿀꿀이,리니지 서비스 종료함?
5730,Zi존유저,연장실화냐?
5731,미침,용옥시간도 연장해야지?
5732,가수,막 게임 데이터 다 날아가고 이런거 아니제..
5733,krudcjs,이 10새 끼들 또 연장이네 30분
5734,성전샤,업데이트 파일 다운하라고 안하면
5735,보라딱지,아ㅋㅋ 예상시간 1.5시간 실제시간 5.5..
5736,이스핀,2분남았네여 2분뒤에 또 연장 공지띄우면...
5737,솔샤인,오예 10:30분으로 연장
5738,옥끄전사,10시30분 점검연장이네요 이거 지르고 나..
5739,신궁좋아,아니 문제없음 그냥 술쳐먹고 늦게출근하는거..
5740,Sosohan,딱 보니 징시스템이 문제네
5741,더위산양,월드이전 기간이
5742,가수,막피문제 그만 싸우자 시벌새끼들아
5743,이스핀,점검지겹 ㅠ
5744,만난지891일,그만해 이제
5745,지니야미,이 기능 모르는분 잇는것같아서
5746,이실로테,보상 성수 대짜리로 2개씩 주세요~ NC놈..
5747,댜블롯,아마 마일리지 업뎃 중일듯
5748,희지개,PC에서 할때 어떤프로그램쓰시나요?
5749,Kyle07,고작 이정도 업데이트가 아닐듯??
5750,원서,마격타임!
5751,멍멍꿀꿀이,아 모르겠고 린m 지루하면 아툰1로 와라.
5752,개더미,아따 진짜
5753,리커트,용옥 샀는데 10시!!!???
5754,범죄소년,요즘 인벤..
5755,멍멍꿀꿀이,이쯤..되면 다비치 차단안하는 형들이 더 ..
5756,혈기린,점검 13시 완료예정
5757,헬린이,굳이 또 불 지필 필요가 있나요? 저도 정..
5758,부산꾸레,10시?? 10시???!!! 10씨!!!?..
5759,착취자김택진,연장 왜하냐고? 신검 잠수패치 ㅇㅇ
5760,krudcjs,데셋을 하는게 맞을까요???
5761,멍꿀멍멍,이러고 보상 뭐주몀 개돼지마냥
5762,불포니앵벌이,오늘 이만큼 연장될 레벨의 업데이트인가??..
5763,돼지세끼,업뎃을 몇시간 하노
5764,댜블롯,ㅇㅇ
5765,후니스real,왠만하면 글 잘 안쓰는데...
5766,얀얀죽돌이,아니 nc발
5767,니는왕쪼다,10시 오픈이래서 하는 말인데
5768,착취자김택진,점검연장? 신검 잠수패치 시작
5769,혈기린,점검시간을 늘리는 이유가 뭐임?
5770,리뿌나스,ㅋㅋㅋ뭐가 문제일지 예상된다
5771,조인범,아 적당히좀 하자 시부레 10시 말이되냐
5772,성전샤,NC 77H AH 77I
5773,버서크,그래픽카드 비교 좀 해주면 안잡아먹지~~
5774,중거리짱쌤,10시 오픈임 ㅋㅋ
5775,솔샤인,연장 10시로 변경 ㅋㅋㅋㅋ
5776,대구이씨,물이 되고싶다.
5777,프리스타킹,스킬 포인트 관련 질문
5778,헬프군주,머리좋은 형들은 이미 했겠지만 기회가왔다.
5779,다에,엔18직원들 사람새끼들인가
5780,부산꾸레,NC 3주년 바라는점
5781,내가지단,아이템 드롭이 너무 극악이네요
5782,발라줄게덤벼,행님들 마격한번씩만 부탁드려요
5783,르완다,변코상자뽑을라고 일찍일어났는데..
5784,드로베리,섭이전시 6시에 상점 화면서 새로고침 없이..
5785,미라젠트기사,정검 보상으로 모든 유저들에게 아인 만땅으..
5786,멍멍꿀꿀이,형들 막피는 이 글로 종결된거 알지? (아..
5787,성전샤,NC! NC ! NC!
5788,중거리짱쌤,9시 연장요
5789,솔샤인,점검 9시까지 연장 ㅡㅡ
5790,성전샤,04:30 ~ 09:00
5791,역시검레기,아나 점검 연장 9시는 심하다...
5792,대구이씨,(후방)그래도 엔씨가 아직 덜 망한 이유는
5793,헬프군주,쓸데없는 막피관련 토론은 그만하자.
5794,멍멍꿀꿀이,막피는 차단할 수 없어도 바보는 차단할 수..
5795,헬린이,적응안되게 요즘 이벤트다운 이벤트를?
5796,아이탬베이가,어제시작해서 뭐가뭔지 잘모르는뎀 알려주실분
5797,더위산양,오늘 점검 왜캐길어
5798,성전샤,04:30 ~ 08:00
5799,마지막자몽,차단기능 너무좋다!
5800,아이유앓이,무식한 새끼가 신념을 가지면 저렇게 대는건..
5801,neojeus,막피는 컨텐츠인가 아닌가
5802,신궁좋아,이번파던보상 개선은 핵좋지않나?
5803,엔씨박,엔씨에 청원합시다
5804,대구농구,다크하딘 vs 드슬
5805,남신태혀니,진지하게 토론한번해봅시다
5806,바바리안임,새벽에 느낌와서 질렀습니다
5807,후니스real,9마족검 하고 8검귀 이 중에 어떤게 더 ..
5808,김설현,클체시 우선 순위ㅇㅎㅂ
5809,조인범,신의칙 선생님의 한마디..
5810,진로상담사,야식 추천받습니다(01:00 까지)
5811,뭔데그래,패키지는 공개언제하나요?
5812,두림혁,형들 나름 열심히했지??
5813,dhdmscjf,에이르 릴리 아이비중 뭘써야할까요
5814,댜블롯,인벤형들 딱 한가지만 기억해
5815,티베트,75에서 80까지 용옥으로 얼마나걸릴까요
5816,멍멍꿀꿀이,형들 패치노트 떳는데여?
5817,두림혁,안자면 뽑기하러가쟈형들
5818,멍멍꿀꿀이,아 모르겠고 린m 지루하면 아툰 1로 와라..
5819,법서좀도,내가 생각하는 막피에 관해서
5820,케첩맨,나 차단한 형들 손들어봐
5821,착취자김택진,조인범 고소미먹고 쫄아서 글삭 ㅋㅋ
5822,케첩맨,돈 많은 형들은 괜차나
5823,케첩맨,리니지는 하고싶고
5824,케첩맨,씨밸
5825,댜블롯,내가 인벤의 왕이다!!!!!!!
5826,케첩맨,피니지 시절에는 막피가 나쁜건아니었음
5827,수영태,헬린이형 닉 변경 좀 부탁할게~
5828,케첩맨,헬린형 질1임?
5829,케첩맨,코로나 안걸린다고 싸돌아다니는새끼들
5830,게임사랑,여기서 정상인 : 헬린이님 비난 안함 ㅇㅇ
5831,멍멍꿀꿀이,아 모르겠고 린m 지루하면 아툰 1로 와라..
5832,게임사랑,글보니까 헬린이 저사람이 틀린말 한것도 없..
5833,착취자김택진,야 인벤 라던 부캐충들 주목해
5834,멍멍꿀꿀이,고소 안당하는 법 알려줌
5835,이누새키,요정지키기 디펜스
5836,게임사랑,ㅋㅋㅋㅋ인벤러들 고소한다니까 찍 ㅋㅋㅋㅋㅋ..
5837,댜블롯,원래 주먹보다 말이 더 무서운 법이지
5838,쏘큩,형이 여자야
5839,착취자김택진,헬린업 고소미 시전하니까 다들 조용하누
5840,티타늄합금,ㅁㅁㅇ 하는 빅샷캐릭 서버가어디지? 라바제..
5841,김축복,그리운 리니지M..
5842,Fa2ry,헬린이형 ~
5843,멍멍꿀꿀이,신상정보는 소중히^^
5844,두림혁,예전에 ㄱㅈㄱ라고알어?
5845,멍멍꿀꿀이,모르겠고 린m 지루하면 아툰 1로 와라.
5846,댜블롯,아니 이 미친게임은 돈은 그렇게 쓰는데
5847,멍멍꿀꿀이,우리 헬린이 어디서 변호사 상담 유투브 보..
5848,사악한리퍼,혈레하고 혈탈하고 다른혈에서 또 혈레할수있..
5849,두림혁,오늘 벚꽃 막날인데 다들 성수 10개씩 받..
5850,강한친구포,축작ㅜㅜ
5851,혈기린,오늘이나 내일 새벽까지 벚꽃 제작해야 하나..
5852,댜블롯,다들 싫다잖아
5853,총사유저이다,형님들 램 업글하려 하는데.. 어떻게 해야..
5854,헬린이,사이버 불링과 본인이 행하는 악플에 대해 ..
5855,댜블롯,후 퇴근도 했긋다 ㅈㄴ 개패고 싶네
5856,게임사랑,원래 인벤 수준이하 애들 천지임...
5857,헬린이,도넘은 욕설은 삼가해 주십시오.
5858,옥스퍼커,캐릭터는 당신의 인격입니다.
5859,멍꾸뉴비,오림 아이템 추가?
5860,멍멍꿀꿀이,어그로는 끌리는 놈만 끌린다 왤까?
5861,헬린이,직접적인 공개적인 비난은 삼가해 주시기 바..
5862,착취자김택진,아 만만형 대리전투/ 대리러쉬 좆노잼이네
5863,멍멍꿀꿀이,모르겠고 나 막피하실분 아툰 1로 오세염
5864,남신태혀니,진짜 질떨어진다 벌레보다못한것들 ㅋㅋㅋㅋㅋ
5865,비뢰월,이번주도 살거없네
5866,네버엔딩강화,아툰처럼 1~10섭 통일 서버 또있나요?
5867,리니지하자,형들 7뇌신vs3마검
5868,멍멍꿀꿀이,아툰섭 독립 운동 하실분 (아덴 1억 이상..
5869,대승대승,사기내용 공유드립니다 다들 피해없길 바랍니..
5870,드로베리,아툰섭 탈출 가능한가요?
5871,비뢰월,형들 근데 파티장 징찍는게 무슨효과임?
5872,배티유,구글 계정거래시 판매자입장인데 질문좀
5873,Sllllll,채금관련 질문
5874,더위산양,막피대응법
5875,용간지1,형들 각인 5군주의위엄은 어디서 구해요?
5876,조인범,헬린이 막피가 그렇게 당당하면?
5877,질풍노도,가입인사  안녕하세요.
5878,멍멍꿀꿀이,쿠폰 받고 싶다 징징징
5879,더위산양,엔씨가 아덴드랍율 몰래하향시킴ㅡㅡ
5880,노카운트,형들아 5층 몬스터 도감 말야
5881,헬린이,내가 자주 거론되는거 보니 인기인 다 되었..
5882,문별1,형들 바로템 질문
5883,말없는천사,군터4 베스트형아들 ~있어 ??
5884,똥방구,월드이전할때
5885,고립,막피도 힘들어
5886,로크순둥이,막피는 아무나 하는게 아닌게야..
5887,나쎄,형들 신천지인데요 할말있어요
5888,검성이왜짐,새벽 3~5시에 죽여놓는 막피는 머임?
5889,삐리뽀빠,젇나 짜증난다!!! 클케를 하던 클체를 내..
5890,신검초보,막피잡는 가오나시티 형 홧팅
5891,파푸용사,막피 종결
5892,Fung,아재들 밥먹고 해요
5893,착취자김택진,도건이형 패기vs 도와주기 인벤 설문조사
5894,Binbin,월드이전 열리게 되면
5895,알랑방구v,리덕 컬렉 올릴만한 거 추천좀
5896,왈왈음메,막피 99퍼 특징
5897,Sz2da,시던 안하고 사냥만하시는분
5898,무자본이다,몬스터 도감 다들 채웠어요?
5899,멍멍꿀꿀이,형은 막피를 즐긴다. (초딩도 이해하는 막..
5900,총사,막피가 범죄는 아니니깐 괜찮다고?
5901,국내산닭,막피들아 질문하나 하자
5902,문군이다,근데 캐릭터 교환은 어떻게해요??
5903,변덕규,영변 릴리 룩 어떰?
5904,크레노아,고만들 싸우고 피식 웃고가자
5905,블랙볼트,막피는 욕하고 라인은 욕안한다? 이유가 있..
5906,알랑방구v,스펙업 조언좀..
5907,헬린이,욕을 하지 말라는게 아니다 막피와 같은 선..
5908,핫도그700원,막피...성님들한테 하나만 물어봄
5909,국내산닭,그냥 불법아니면 시스템이 그렇다면
5910,헬린이,리니지의 막피가 정당한 이유.
5911,알랑방구v,신검 클첸은 다시 안나오겠죠?
5912,토토방,9악장 각인캐릭
5913,Fa2ry,막피하는 형들한테 궁금한게 있음
