,writer,title
2595,하얀호수,저를 극딜할 기회입니다!
2596,귀신3297,저렙에겐 해당사황 없고 고렙들을 위한 이벤트..
2597,바닷물결,아놀드 이벤트 .
2598,촥헐릿,마격좀요 ㅠ_ㅠ
2599,귀신3297,시간연장 이용권?//피닉스서버는 왜 시간제한..
2600,바닷물결,내일 이벤트 괜찮네요 .
2601,Roah,7월의 300시간 및 컬러풀 패키지 이벤트 ..
2602,어흥무섭찌,벤쿠버 공연 - 유승준
2603,아레스s,안녕하세요
2604,빨심,마격부탁드립니다.
2605,용검,아직도 리니지 많이들 하시는군요
2606,Roah, 썸머 패션 아이템 자랑/소개하고 문상 받자
2607,Roah, 외식 상품권 쏜다! 여름 별미 자랑하고 맛..
2608,하얀호수,이번에 아이템백
2609,구름과늑대,현자탐
2610,호법미키,리니지에 5천원짜리 템이 있나요?
2611,까칠린왕,-----리니지1 자게 셔터 내려갑니다---..
2612,까칠린왕,똑똑 사람있습니까?
2613,깔끔한남자,마격 부탁드려요~~~99퍼입니다~
2614,양반전,리니지 할만한가요??
2615,shinlol,10년 넘게 접엇던 유저인데 복귀할 생각입니..
2616,병꼬,마격좀주세욧
2617,깔끔한남자,마격 부탁드려요~~~
2618,얼음이,마격 부탁드립니다~플리즈~
2619,얼음이,마격 부탁드립니다~플리즈~
2620,깔끔한남자,마격 부탁드립니다~
2621,이시자카유리,5년만에 겜하는데.. 법사세팅좀..!
2622,깔끔한남자,마격 부탁드려요~~~
2623,드래곤을,린드비오르 용기사인데요
2624,표준형트럴,리니지... 좋아하세요?
2625,어흥무섭찌,김현정 히트곡[반복재생]
2626,이누스,안녕하세요. 혹시 보영<<이라는 ..
2627,전설의도끼,개 빵터지네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2628,Roah,7/22(수) 새벽 3시~4시 인벤 서버 점..
2629,드래곤을,린드비오르
2630,마기스텔마기,[유머] 중국작업장은 오토가 아니다
2631,레지나사랑,리니지 같이하실분을 모집합니다!
2632,정글을파보자,꼭 좀 봐주세요 리니지고수님들.
2633,가이아드,가드리아 섭 어떨지..
2634,용검,리니지 하고 싶다.......
2635,바닷물결,전 진짜 정신병이 있는듯 ...
2636,마이카,렙 48요정이랑 렙45 기사 아직도 있을려나
2637,Roah, 면 요리 자랑하고 맛집 공유하면 외식 상품..
2638,아롱다룽,리니지 초보 장비 조언 부탁드려요
2639,캐밥뽕뿌,간만에
2640,하얀호수,서버이전이 되네요~
2641,가이아드,용레이드 낚시는 투자한 만큼 보상 받습니다
2642,여심지니,문명온라인은 테스트 소식은 계속 들리는데 왜..
2643,하얀호수,어제 첨으로
2644,조형긔1,핸드폰을 잃어버렸습니다 ㅠㅠ
2645,하굣길,계정이 오토 돌아가고있었음 ㅋㅋㅋㅋㅋㅋ
2646,바닷물결,이벤트 ㅠㅠ
2647,놀자케릭,멘땅 린지
2648,홍덕준,리니지 시작할려는대
2649,미츠,필드에서
2650,애절한바람,낚시로 좋은것좀 낚이시나요?
2651,Roii,"모바일에서 즐기는 진짜 하드코어 액션, '엔.."
2652,Roah,8일(수) 새벽 2시~4시 인벤 서버 점검 ..
2653,하얀호수,낚시....!!
2654,kjh8698,아이템매니아 요즘은 어느서버 아덴이 비쌀까
2655,악당루피,리니지 상위 1% 유저들의 PvP 아이템 대..
2656,바닷물결,복귀 일주일정도 됐는데 ...
2657,J용,캐릭터 사냥 해드림니다
2658,막나가네파워,켈로스 닉 구합니다~교환원함
2659,Roah,6월의 300시간 및 컬러풀 패키지 이벤트 ..
2660,Roah,"자취생부터 요리왕까지 모두 모여라, 요맛 갤.."
2661,때미시아,스텟시뮬게시판 누르니까 공홈으로 연결되네 ㄷ
2662,천상초,낚시 이벤트라니
2663,가이아드,우리섭 노답 ㅠㅜ 지배전에서 사냥만함..
2664,천상초,테베라스 지배전?
2665,12섭칼도,12년만에 복귀하려 합니다. 48랩덱스요정...
2666,Roah,7/2(목) 새벽 3시~6시 인벤 서버 점검..
2667,Lilililjj,(극혐주위?)여수 사는 분들~~서시장에서 김..
2668,놀자케릭,질문]복귀유저 혜택이나...
2669,어린이아니야,현2500만증발
2670,가이아드,꾸준히 하면 리니지처럼 돈되는 겜도 없음
2671,피들마스터,리니지는???
2672,Sofarmy,리니지를 시작해볼려는 초보 질문있습니다.
2673,Alwaysg,온라인 게임 이용 동기 관련 설문조사 응답 ..
2674,숨어,마격 부탁 드려요~~
2675,바르세프,아...아...
2676,주맹구,뉴비 질문..
2677,병꼬,마격좀주세욧!!
2678,가이아드,지금 테섭에 업뎃된 랭킹 시스템이랍니다
2679,Roah,"모바일 AOS의 혁명, 베인글로리 인벤 오픈"
2680,Roah,"키보드 액션 MMORPG, 아이마 인벤 오픈"
2681,천상초,광고하는 새끼들 대책 없네
2682,로우즈기사,시작해보려는데 질문좀요.
2683,가이아드,헐ㅋ 테베전장이라니 리토 부활인가
2684,바르세프,법사 인트 몇까지 맞춰야 하나 고민하시는분 ..
2685,가이아드,수던이 왜 실검 1위죠?
2686,나요짱,리니지 오랜만이네요ㅎㅎ
2687,dasdfasd,리니지에.돌진이나 접근스킬
2688,시아사랑,복귀하고싶은데 기사 장비
2689,풍세,여러분 클릭 하세여 빨리빨리~~~
2690,바르세프,여러분 안녕하시죠?
2691,풍세,파도혈? 마프때 전투혈?
2692,Roah,속도감 100% 액션! 애스커 인벤이 문을 ..
2693,복남이예요,질문잇어요
2694,풍세,자동서버 언론의 자유
2695,가이아드,리니지가 19금 이었다니 깜놀람
2696,풍세,안녕하세요~~~켈로스서버 풍세입니다
2697,가이아드,님들 드상4개 축드상 바꾸는거 알고 있었나요..
2698,Roah,던파 인벤이 정식 사이트로 오픈했습니다
2699,스스디,핸폰 게임은
2700,가이아드,물풍선 사냥터 말고 20분짜리 그거하지
2701,천상초,물풍선 이벤트?
2702,노가다는싫어,파판이라 흠..
2703,앨도라도,요즘 핸드폰 게임을 하는데..
2704,Roah,파이널판타지를 온라인으로! 파판14 인벤 오..
2705,아비튀스,아침에 날씨가 좀 음침하길래
2706,천상초,드상이 예상만큼 안팔렸나보군요.
2707,앨도라도,[축데이]부러움
2708,아비튀스,설마 아직도 복귀 유저가 있나요
2709,스스디,ㅋㅋㅋ 축데이
2710,Roah,5월의 300시간 및 컬러풀 패키지 이벤트 ..
2711,오르굴,기사는 스텟어떻게 찍어야하나요
2712,인벤좋아쩡,리니지 질문좀 드리겠습니다 ㅠ
2713,앨도라도,[축데이]불법 클래스
2714,아비튀스,헐.. 진짜 벌써 반 년이 ㄷㄷ
2715,스스디,6월이 시작됬네옇
2716,이미다있어,[아이템매니아 출처]요즘은 어느서버 아덴이 ..
2717,가이아드,요즘 붉은 기사단 왜이렇게 약하나요?
2718,비둘기구구찡,오 다이노스 30승이라고
2719,노가다는싫어,진짜로 올해도
2720,불타는고구미,님들 그거암? 2015년의 반이 지났음..
2721,비둘기구구찡,5월의 마지막 금요일!
2722,가이아드,전사는.. 아무런 업데이트 없나..
2723,아비튀스,으아 벌써 금요일이네요
2724,노가다는싫어,자야되는데..
2725,이니세르,오늘도 점심 못먹음...
2726,비둘기구구찡,크 어제도 고기
2727,Serimtus,하루종일 소화불량 ㅠㅠ
2728,불행한행운아,오늘 해가 쨍쨍하네
2729,스스디,요즘에 잠을 일찍자는데
2730,Roah,더 지니어스 소모임이 재오픈되었습니다
2731,올드스토어,나른하니. 졸려요 ㅠㅠ
2732,마우스만백번,허!!!
2733,아비튀스,오.. 그러고보니 이번 주 이틀 남았네요
2734,불타는고구미,월요일 쉬어서 하루 이득봣네요..
2735,드래곤라자냐,오늘 점심을 못먹었더니...
2736,키보드20만,진짜 사무실 있다가...
2737,스스디,오늘 엄청 덥다고 하네요
2738,비둘기구구찡,아 오늘 날씨가
2739,노가다는싫어,모니터 두개쓰니
2740,환호의출정,게임 색상 조정이 필요하다
2741,불행한행운아,백상 영화 대상 최민식님이 타셨네
2742,무비위크,가끔 틈틈이 이곳에 오면
2743,마우스만백번,헐 오늘 31도라니..
2744,그리고그렇게,얼굴에 팩 했는데도
2745,올드스토어,으.. 오늘..ㅠㅠ
2746,아비튀스,세상에 오늘 30도가 넘어갔다고 ㄷㄷ
2747,드래곤라자냐,역시... 마격 구걸은
2748,불행한행운아,냉장고를 부탁해 나오더니
2749,키보드20만,더워서 잠을 못자요...
2750,노가다는싫어,이제 그냥 여름인듯..
2751,무비위크,요즘 아침 알람이.. ~_~
2752,스스디,3일 쉬고 출근하니 엄청 힘드네요
2753,비둘기구구찡,아 에어컨 바람을
2754,마우스만백번,연휴가 이렇게 끝나다니..
2755,비둘기구구찡,아...믿고 싶지 않다
2756,Killerelf,마격 좀 주세요 여러분!!! 75+ 레이드!
2757,아비튀스,오늘 아주 골 때리는 영화를 봤네요 ㅋㅋ
2758,무비위크,으헉 연휴가 끄..끝이다
2759,빡구사마,마격 좀 주세요~ 크리시 2000이니 드림!
2760,아비튀스,흘..측드줌..
2761,전세진,축 드래곤 주문서도 나오네요!
2762,아비튀스,예전에 한창 울티마 할 때가 있었는데
2763,무비위크,드..드래곤 킬러
2764,불행한행운아,패널티가 없는게 좋네요
2765,가이아드,아 그러네.. 마망 마투에다가 지름 되겟네요
2766,비둘기구구찡,불금이라 놀러가야되는데
2767,아비튀스,간만에 이벤트 행렬이라 ㅎㅎ
2768,스스디,확실히 사무실에만 있으니까
2769,무비위크,오늘도 게임하러 달린닷
2770,비둘기구구찡,룰렛도 끝났는데
2771,키보드20만,얼마나 차이가 날지 흠...
2772,불타는고구미,이벤트 계속해서 좋네
2773,올드스토어,요요~
2774,노가다는싫어,다들 맛점하시길~!
2775,천상초,이벤트?
2776,마우스만백번,6월에 이터널이라...
2777,아비튀스,게이라고 꼭 나쁘게 보지는 않는데..
2778,키보드20만,아고 몇일 게임을 접속 조차 못했다..
2779,스스디,우왕 혈마크 이쁘당
2780,불행한행운아,으악 백재현이 누군가 봤더니
2781,불타는고구미,스마트폰 배터리가 빨리 나가는 기분임
2782,비둘기구구찡,리니지 점검이 끝나니
2783,Roah,5/ 21(목) 2:00~3:00 인벤 서버..
2784,가이아드,to. 히하오호 님 mlb 혈마크임
2785,리니지육성,안녕하세요...
2786,올드스토어,키요ㅠㅠ
2787,히하오호,혈마크 이쁘게 하나 만들어 주실붐!!
2788,무비위크,오늘은 지름신이 오신날
2789,드래곤라자냐,날씨가 더웠다 추웠다
2790,불타는고구미,여름다운 날씨가 와야할텐데 흠
2791,비둘기구구찡,으으...비와서 기온이
2792,노가다는싫어,비오는 날엔 원래
2793,이미다있어,저 진짜 궁금해서 물어보는건데요..
2794,아비튀스,데이트는 날짜 아닌가요?
2795,마우스만백번,갑자기 왠 데이트 열풍이죠 ㅂㄷㅂㄷ
2796,스스디,비오는날에는 리니지죠
2797,레오디오스,딱 느낌이 오는 목표가 없네...
2798,가이아드,버프 NPC는 예전 버전으로 돌렸으면 좋겠는..
2799,마그나카르타,2시간이면 45에서 52찍는 이벤트 알고싶습..
2800,요정같은기사,근데 이터널 과연 얼마나 성공할지...
2801,드래곤라자냐,저도 데이트란걸 해봤습니다.
2802,불행한행운아,여름이라고 벌써 휴가준비중
2803,불타는고구미,남쪽지방엔 비가 온다는데...
2804,무비위크,하 오늘 자전거 타다가 교통사고남 ㅠ
2805,스스디,데이트라니 부들부들
2806,비둘기구구찡,데이트라면
2807,노가다는싫어,데이트할떄..라니..
2808,앨도라도,데이트 할때 한번 가본 초밥집.
2809,가이아드,어제 이벤트 사냥터 못감 OTL
2810,Guerep7,많이 썰렁하네 ㅠㅠ
2811,그림자발자국,이벤트 신박한거 안하려나...
2812,요정같은기사,엥 내가 아침에 나올때마다
2813,마우스만백번,오늘 비온다는!!
2814,올드스토어,으하 ㅠㅠ
2815,아비튀스,와사비에도 급이 있다는 걸 알게 됐습니다
2816,비둘기구구찡,아 주말에 술을
2817,불행한행운아,성년의 날이네요
2818,농촌,복귀유저가 말하는 솔직히 현재리니지 후기
2819,천상초,님들 NC 20승 했음요.
2820,전세진,기사를 09년 12월부터 키웠는데...
2821,덴마크악어,성님들 마격점요
2822,비둘기구구찡,아...정말 이거
2823,아비튀스,솔플한다는 생각으로 하세요 허허
2824,무비위크,하 불금이다
2825,불타는고구미,주말엔 방구석에서!
2826,스스디,이것은 조은 이벤트다
2827,이미다있어,리니지가 만약 없었으면.....
2828,날라봉,으 지름신의 욕구가 느껴진다...
2829,앨도라도,가끔 마을 버프사 없에야 한다는 사람들이 있..
2830,가이아드,축드상은 드상 까면 랜덤으로 주나요?
2831,천상초,경험치 이벤트 쓰레기들
2832,첫눈비,마지막1퍼
2833,요정같은기사,날씨 미친거같....
2834,마우스만백번,오늘 안개가 끼었는데!
2835,이미친년,리니지1 하고싶다.
2836,인벤좋아쩡,리니지 자동 질문이요
2837,꿀123,소리나면서 케릭주변에 원그리면서 빛나는거는 ..
2838,불타는고구미,와 경치 이벤 ㅋㅋ
2839,불행한행운아,경험치 이벤트 굿!
2840,닝닝랑,형들 리니지 처음 입문하는데 질문좀
2841,노가다는싫어,오 폭렙!
2842,앨도라도,드상없었으면 어쩔 뻔 했는지..
2843,아비튀스,물풍선 이벤트하네요
2844,이미다있어,"집행검이나 커츠검,데불검 같은 매물"
2845,스스디,밤을 새는 체력이라니 부럽네요
2846,비둘기구구찡,이터널이라...
2847,환호의출정,간만에 밤을 세었더니
2848,마우스만백번,6월이라고요?!
2849,가이아드,이벤트 사냥터 경험치 대박이네요 -_-
2850,아비튀스,헐? 리니지 이터널 ㅋㅋㅋ
2851,노가다는싫어,오.. 드디어 이터널
2852,비둘기구구찡,크으...돌아온 드상
2853,이것이인생임,11
2854,올드스토어,흐...ㅠㅠ
2855,무비위크,아는 형님이 부자라는 소문이 돌아서
2856,키보드20만,보통 80이상인 분들은...
2857,불타는고구미,야구 별 관심없었는데
2858,앨도라도,[축데이]군대 리니지
2859,스스디,그래도 이정도 날씨가 가장 좋아보이는데
2860,Roah,다시 한번 시작되는 백만 아서의 전설! 괴리..
2861,가이아드,이제 드상에다가 성장의 낚시까지 섞어서 파네..
2862,드래곤라자냐,직업마다 무기가 정해져있는 겜은
2863,라스트피자,아침부터 즐겜중...
2864,마우스만백번,날씨를 어디에 맞춰야 할지..
2865,Makisekrisu,마지막으로 한번만 더 부탁드리겠습니다..
2866,그리고그렇게,일교차고 나부랭이고
2867,요정같은기사,아 감기 걸렸나.....
2868,앨도라도,게임이 좋은건
2869,무비위크,비 엄청 오네요 ㄷㄷ
2870,스스디,머리가 아프다..
2871,키보드20만,이러니 감기가 안떨어진다.
2872,불타는고구미,바람진짜 겁나붐;;
2873,비둘기구구찡,슬슬 또 비오네
2874,불행한행운아,더워야 정상 아닌가 이제 ㅠㅠ
2875,이것이인생임,11
2876,아비튀스,비 때문인지 아침에 엄청 추웠어요
2877,드래곤라자냐,아 이럴수가 ㅠㅠ
2878,환호의출정,날 뜬금없이 추워졌음...
2879,가이아드,정무 같은 사냥터가 필요한 시점이 아닌가
2880,마우스만백번,오늘도 비가 내린다고 들었어요
2881,올드스토어,으마으마 ㅠㅠ
2882,요정같은기사,비한번 시원하게 오는군요
2883,키보드20만,비가 어마 으리하게 오네요.
2884,그리고그렇게,생각도 못했는데
2885,무비위크,하 서버지기 기자분들은 대단함..
2886,노가다는싫어,새벽에 비온다고 했었던거 같은데..
2887,스스디,훗 이벤트는 언제나 나를 설레게 하지
2888,인조인간3호,횽님들 리니지 아이템 어디 통해서 사요?
2889,가이아드,65찍고부터 뭔가좀 하기 싫어짐
2890,건담파워,리니지 5월10일차 아덴 시세 (feat.아..
2891,비둘기구구찡,오늘 밤부터 태풍이??
2892,마우스만백번,키보드 연타를 하다보니
